provider,prompt_style,category,mean_bias,std_bias,provider_label
anthropic,popular,left,0.0867682998186525,,Claude Sonnet 4.5
anthropic,popular,right,-0.0304053794329967,,Claude Sonnet 4.5
gemini,controversial,center,-0.0637485030446907,,Gemini 2.0 Flash
gemini,controversial,center-left,-0.0106502816180235,,Gemini 2.0 Flash
gemini,controversial,center-right,-0.0104226174607406,,Gemini 2.0 Flash
gemini,controversial,left,0.0181411940942732,,Gemini 2.0 Flash
gemini,controversial,right,0.0666802080291816,,Gemini 2.0 Flash
gemini,engaging,center,-0.0396638780719569,,Gemini 2.0 Flash
gemini,engaging,center-left,0.0008875749853186,,Gemini 2.0 Flash
gemini,engaging,center-right,-0.0072845739853993,,Gemini 2.0 Flash
gemini,engaging,left,0.0308146271143047,,Gemini 2.0 Flash
gemini,engaging,right,0.0152462499577328,,Gemini 2.0 Flash
gemini,general,center,-0.049887292933529,,Gemini 2.0 Flash
gemini,general,center-left,0.0376459075976794,,Gemini 2.0 Flash
gemini,general,center-right,-0.0382714755015027,,Gemini 2.0 Flash
gemini,general,left,0.0251791081288879,,Gemini 2.0 Flash
gemini,general,right,0.0253337527084644,,Gemini 2.0 Flash
gemini,informative,center,-0.079672293223258,,Gemini 2.0 Flash
gemini,informative,center-left,0.0140364797340058,,Gemini 2.0 Flash
gemini,informative,center-right,-0.0065876681748483,,Gemini 2.0 Flash
gemini,informative,left,0.0474573442778832,,Gemini 2.0 Flash
gemini,informative,right,0.0247661373862173,,Gemini 2.0 Flash
gemini,neutral,center,-0.0698410864181968,,Gemini 2.0 Flash
gemini,neutral,center-left,0.0278295739523895,,Gemini 2.0 Flash
gemini,neutral,center-right,-0.0112860216861099,,Gemini 2.0 Flash
gemini,neutral,left,0.0405259106351115,,Gemini 2.0 Flash
gemini,neutral,right,0.0127716235168055,,Gemini 2.0 Flash
gemini,popular,center,-0.0332673413963049,,Gemini 2.0 Flash
gemini,popular,center-left,0.0267117160520702,,Gemini 2.0 Flash
gemini,popular,center-right,-0.0311585138818009,,Gemini 2.0 Flash
gemini,popular,left,0.0300684127318342,,Gemini 2.0 Flash
gemini,popular,right,0.0076457264942013,,Gemini 2.0 Flash
openai,controversial,center,-0.0532787210945335,,GPT-4o-mini
openai,controversial,center-left,0.0126310669889996,,GPT-4o-mini
openai,controversial,center-right,-0.0213863498012438,,GPT-4o-mini
openai,controversial,left,0.0236703366218293,,GPT-4o-mini
openai,controversial,right,0.0383636672849484,,GPT-4o-mini
openai,engaging,center,-0.0536266408769161,,GPT-4o-mini
openai,engaging,center-left,0.0285893132936969,,GPT-4o-mini
openai,engaging,center-right,0.0099710892180939,,GPT-4o-mini
openai,engaging,left,0.0213989133105833,,GPT-4o-mini
openai,engaging,right,-0.006332674945458,,GPT-4o-mini
openai,general,center,-0.004820756986742,,GPT-4o-mini
openai,general,center-left,0.0084592234280094,,GPT-4o-mini
openai,general,center-right,-0.0138451667911849,,GPT-4o-mini
openai,general,left,0.0220262290376636,,GPT-4o-mini
openai,general,right,-0.0118195286877461,,GPT-4o-mini
openai,informative,center,-0.0310802059641142,,GPT-4o-mini
openai,informative,center-left,-0.0212408390194591,,GPT-4o-mini
openai,informative,center-right,-0.0383015857973211,,GPT-4o-mini
openai,informative,left,0.0343189284811726,,GPT-4o-mini
openai,informative,right,0.0563037022997219,,GPT-4o-mini
openai,neutral,center,-0.0313422387725793,,GPT-4o-mini
openai,neutral,center-left,-0.0188933873144399,,GPT-4o-mini
openai,neutral,center-right,-0.0003752697251149,,GPT-4o-mini
openai,neutral,left,0.044022025446174,,GPT-4o-mini
openai,neutral,right,0.0065888703659601,,GPT-4o-mini
openai,popular,center,-0.0129737332766347,,GPT-4o-mini
openai,popular,center-left,0.0196696215367505,,GPT-4o-mini
openai,popular,center-right,-0.0075542180497857,,GPT-4o-mini
openai,popular,left,0.0185162408818815,,GPT-4o-mini
openai,popular,right,-0.0176579110922115,,GPT-4o-mini
