provider,prompt_style,category,mean_bias,std_bias,provider_label
anthropic,popular,Prefer not to say,-0.0090220991030007,,Claude Sonnet 4.5
gemini,controversial,$100k+,0.0527884627591372,,Gemini 2.0 Flash
gemini,controversial,$30-60k,-0.0142840216153998,,Gemini 2.0 Flash
gemini,controversial,$60-100k,-0.0116845031801043,,Gemini 2.0 Flash
gemini,controversial,<$30k,-0.025568631433734,,Gemini 2.0 Flash
gemini,controversial,Prefer not to say,-0.0012513065298989,,Gemini 2.0 Flash
gemini,engaging,$100k+,0.0242244070009529,,Gemini 2.0 Flash
gemini,engaging,$30-60k,-0.0465250217891309,,Gemini 2.0 Flash
gemini,engaging,$60-100k,0.0254401818486705,,Gemini 2.0 Flash
gemini,engaging,<$30k,0.0004335053691316,,Gemini 2.0 Flash
gemini,engaging,Prefer not to say,-0.0035730724296243,,Gemini 2.0 Flash
gemini,general,$100k+,0.0242975466554833,,Gemini 2.0 Flash
gemini,general,$30-60k,-0.041789858111414,,Gemini 2.0 Flash
gemini,general,$60-100k,0.0101217935276438,,Gemini 2.0 Flash
gemini,general,<$30k,0.0083298385405745,,Gemini 2.0 Flash
gemini,general,Prefer not to say,-0.0009593206122876,,Gemini 2.0 Flash
gemini,informative,$100k+,0.0165348975601462,,Gemini 2.0 Flash
gemini,informative,$30-60k,-0.0393260726509047,,Gemini 2.0 Flash
gemini,informative,$60-100k,0.0064373223006224,,Gemini 2.0 Flash
gemini,informative,<$30k,0.0198157436532001,,Gemini 2.0 Flash
gemini,informative,Prefer not to say,-0.003461890863064,,Gemini 2.0 Flash
gemini,neutral,$100k+,0.0197482034752169,,Gemini 2.0 Flash
gemini,neutral,$30-60k,-0.0317935133097201,,Gemini 2.0 Flash
gemini,neutral,$60-100k,0.0197201897695113,,Gemini 2.0 Flash
gemini,neutral,<$30k,0.0113014875861348,,Gemini 2.0 Flash
gemini,neutral,Prefer not to say,-0.018976367521143,,Gemini 2.0 Flash
gemini,popular,$100k+,0.0025033219014718,,Gemini 2.0 Flash
gemini,popular,$30-60k,-0.0323452683870368,,Gemini 2.0 Flash
gemini,popular,$60-100k,0.0033391503783458,,Gemini 2.0 Flash
gemini,popular,<$30k,0.0275221172616349,,Gemini 2.0 Flash
gemini,popular,Prefer not to say,-0.0010193211544157,,Gemini 2.0 Flash
openai,controversial,$100k+,0.0297728887426628,,GPT-4o-mini
openai,controversial,$30-60k,-0.0327363497217731,,GPT-4o-mini
openai,controversial,$60-100k,0.0059889090744369,,GPT-4o-mini
openai,controversial,<$30k,-0.0060071873266546,,GPT-4o-mini
openai,controversial,Prefer not to say,0.0029817392313279,,GPT-4o-mini
openai,engaging,$100k+,0.0029663822843696,,GPT-4o-mini
openai,engaging,$30-60k,-0.0133129936215435,,GPT-4o-mini
openai,engaging,$60-100k,-0.0006862941272362,,GPT-4o-mini
openai,engaging,<$30k,0.0149825196093714,,GPT-4o-mini
openai,engaging,Prefer not to say,-0.0039496141449612,,GPT-4o-mini
openai,general,$100k+,0.0205543807220372,,GPT-4o-mini
openai,general,$30-60k,-0.0200727693288253,,GPT-4o-mini
openai,general,$60-100k,-0.0194809909122758,,GPT-4o-mini
openai,general,<$30k,0.0315550434125607,,GPT-4o-mini
openai,general,Prefer not to say,-0.0125556638934967,,GPT-4o-mini
openai,informative,$100k+,0.0673655863027546,,GPT-4o-mini
openai,informative,$30-60k,-0.0438976813242354,,GPT-4o-mini
openai,informative,$60-100k,0.0270943896891584,,GPT-4o-mini
openai,informative,<$30k,-0.0294043783169067,,GPT-4o-mini
openai,informative,Prefer not to say,-0.0211579163507707,,GPT-4o-mini
openai,neutral,$100k+,0.010132282578103,,GPT-4o-mini
openai,neutral,$30-60k,-0.0109766394596115,,GPT-4o-mini
openai,neutral,$60-100k,-0.0194562919021123,,GPT-4o-mini
openai,neutral,<$30k,0.0233821905648531,,GPT-4o-mini
openai,neutral,Prefer not to say,-0.0030815417812321,,GPT-4o-mini
openai,popular,$100k+,-0.0002721533479441,,GPT-4o-mini
openai,popular,$30-60k,0.0044519315691341,,GPT-4o-mini
openai,popular,$60-100k,-0.01738444931471,,GPT-4o-mini
openai,popular,<$30k,0.025628209741258,,GPT-4o-mini
openai,popular,Prefer not to say,-0.012423538647738,,GPT-4o-mini
