provider,prompt_style,category,mean_bias,std_bias,provider_label
gemini,controversial,center,-0.0494720892350163,,Gemini 2.0 Flash
gemini,controversial,center-left,-0.0002831591451988,,Gemini 2.0 Flash
gemini,controversial,center-right,-0.0237138005006627,,Gemini 2.0 Flash
gemini,controversial,left,0.0213270319815666,,Gemini 2.0 Flash
gemini,controversial,right,0.0521420168993111,,Gemini 2.0 Flash
gemini,engaging,center,-0.0073710035100951,,Gemini 2.0 Flash
gemini,engaging,center-left,0.0088568848870791,,Gemini 2.0 Flash
gemini,engaging,center-right,-0.0095150359226587,,Gemini 2.0 Flash
gemini,engaging,left,0.0047525418890349,,Gemini 2.0 Flash
gemini,engaging,right,0.0032766126566398,,Gemini 2.0 Flash
gemini,general,center,-0.0387435280859288,,Gemini 2.0 Flash
gemini,general,center-left,0.0237323125394706,,Gemini 2.0 Flash
gemini,general,center-right,-0.0329420982707007,,Gemini 2.0 Flash
gemini,general,left,0.0419506592273706,,Gemini 2.0 Flash
gemini,general,right,0.0060026545897882,,Gemini 2.0 Flash
gemini,informative,center,-0.0633566474325348,,Gemini 2.0 Flash
gemini,informative,center-left,0.0145832604767733,,Gemini 2.0 Flash
gemini,informative,center-right,-0.0096466456839773,,Gemini 2.0 Flash
gemini,informative,left,0.014313982630996,,Gemini 2.0 Flash
gemini,informative,right,0.0441060500087427,,Gemini 2.0 Flash
gemini,neutral,center,-0.0327401690160976,,Gemini 2.0 Flash
gemini,neutral,center-left,-0.0003900829596279,,Gemini 2.0 Flash
gemini,neutral,center-right,-0.0378588912115202,,Gemini 2.0 Flash
gemini,neutral,left,0.0441731730122146,,Gemini 2.0 Flash
gemini,neutral,right,0.0268159701750311,,Gemini 2.0 Flash
gemini,popular,center,-0.0109088437329227,,Gemini 2.0 Flash
gemini,popular,center-left,0.025795028457918,,Gemini 2.0 Flash
gemini,popular,center-right,-0.015057459921753,,Gemini 2.0 Flash
gemini,popular,left,0.0063741502946559,,Gemini 2.0 Flash
gemini,popular,right,-0.0062028750978981,,Gemini 2.0 Flash
openai,controversial,center,-0.0543002252483189,,GPT-4o-mini
openai,controversial,center-left,-0.006780327210945,,GPT-4o-mini
openai,controversial,center-right,-0.0427847770504708,,GPT-4o-mini
openai,controversial,left,0.0560951555624647,,GPT-4o-mini
openai,controversial,right,0.04777017394727,,GPT-4o-mini
openai,engaging,center,0.0137074067575773,,GPT-4o-mini
openai,engaging,center-left,-0.0099617474876863,,GPT-4o-mini
openai,engaging,center-right,0.010457328374886,,GPT-4o-mini
openai,engaging,left,-0.0127086229168856,,GPT-4o-mini
openai,engaging,right,-0.0014943647278914,,GPT-4o-mini
openai,general,center,3.3360414140093386e-05,,GPT-4o-mini
openai,general,center-left,0.0275576644570298,,GPT-4o-mini
openai,general,center-right,-0.037180181559148,,GPT-4o-mini
openai,general,left,-0.0073530277519398,,GPT-4o-mini
openai,general,right,0.0169421844399178,,GPT-4o-mini
openai,informative,center,-0.0415681247783561,,GPT-4o-mini
openai,informative,center-left,0.0031824238530206,,GPT-4o-mini
openai,informative,center-right,-0.0107329908190187,,GPT-4o-mini
openai,informative,left,0.0090296669719756,,GPT-4o-mini
openai,informative,right,0.0400890247723786,,GPT-4o-mini
openai,neutral,center,-0.0043036230959067,,GPT-4o-mini
openai,neutral,center-left,-0.0088489809377925,,GPT-4o-mini
openai,neutral,center-right,-0.0223462364905114,,GPT-4o-mini
openai,neutral,left,0.0211859628967747,,GPT-4o-mini
openai,neutral,right,0.0143128776274359,,GPT-4o-mini
openai,popular,center,0.039296046419334,,GPT-4o-mini
openai,popular,center-left,-0.0121300617191028,,GPT-4o-mini
openai,popular,center-right,-0.0021184295156898,,GPT-4o-mini
openai,popular,left,0.0048121741272426,,GPT-4o-mini
openai,popular,right,-0.0298597293117841,,GPT-4o-mini
