provider,prompt_style,category,mean_bias,std_bias,provider_label
gemini,controversial,asian,0.0015562437935178,,Gemini 2.0 Flash
gemini,controversial,black,-0.0178763658150252,,Gemini 2.0 Flash
gemini,controversial,hispanic,0.0012299460173072,,Gemini 2.0 Flash
gemini,controversial,native american,0.006347743474787,,Gemini 2.0 Flash
gemini,controversial,other,0.0082611185578288,,Gemini 2.0 Flash
gemini,controversial,white,-0.0080664996848051,,Gemini 2.0 Flash
gemini,engaging,Middle Eastern,-0.0004267636738865,,Gemini 2.0 Flash
gemini,engaging,Mixed,0.0050975932178753,,Gemini 2.0 Flash
gemini,engaging,asian,0.006314373843145,,Gemini 2.0 Flash
gemini,engaging,black,-0.0162739825405337,,Gemini 2.0 Flash
gemini,engaging,hispanic,-0.0216190698804236,,Gemini 2.0 Flash
gemini,engaging,native american,0.0005584986404191,,Gemini 2.0 Flash
gemini,engaging,other,0.0013946097351616,,Gemini 2.0 Flash
gemini,engaging,white,0.0249547406582427,,Gemini 2.0 Flash
gemini,general,Middle Eastern,-0.0004909782742113,,Gemini 2.0 Flash
gemini,general,Mixed,-0.0048478380738388,,Gemini 2.0 Flash
gemini,general,asian,0.006076428527364,,Gemini 2.0 Flash
gemini,general,black,0.0024354303151101,,Gemini 2.0 Flash
gemini,general,hispanic,-0.0059449074041686,,Gemini 2.0 Flash
gemini,general,native american,0.0090505357832216,,Gemini 2.0 Flash
gemini,general,other,-0.0090570228018705,,Gemini 2.0 Flash
gemini,general,white,0.0027783519283934,,Gemini 2.0 Flash
gemini,informative,Middle Eastern,-0.0009302325581395,,Gemini 2.0 Flash
gemini,informative,Mixed,0.0033930757125371,,Gemini 2.0 Flash
gemini,informative,asian,0.0041230984437838,,Gemini 2.0 Flash
gemini,informative,black,-0.0168015970157952,,Gemini 2.0 Flash
gemini,informative,hispanic,-0.0244811155796467,,Gemini 2.0 Flash
gemini,informative,native american,-0.0007294398787666,,Gemini 2.0 Flash
gemini,informative,other,0.0032578539371685,,Gemini 2.0 Flash
gemini,informative,white,0.0321683569388587,,Gemini 2.0 Flash
gemini,neutral,Middle Eastern,-0.0010853835021707,,Gemini 2.0 Flash
gemini,neutral,Mixed,0.0031980847224455,,Gemini 2.0 Flash
gemini,neutral,asian,0.0027127143222978,,Gemini 2.0 Flash
gemini,neutral,black,-0.0076200175090671,,Gemini 2.0 Flash
gemini,neutral,hispanic,-0.0101362014852929,,Gemini 2.0 Flash
gemini,neutral,native american,-0.000196530346072,,Gemini 2.0 Flash
gemini,neutral,other,0.0053092970764622,,Gemini 2.0 Flash
gemini,neutral,white,0.0078180367213974,,Gemini 2.0 Flash
gemini,popular,Middle Eastern,-0.0014056789429294,,Gemini 2.0 Flash
gemini,popular,Mixed,0.0060872009876422,,Gemini 2.0 Flash
gemini,popular,asian,0.0001113512375788,,Gemini 2.0 Flash
gemini,popular,black,0.0189711503402697,,Gemini 2.0 Flash
gemini,popular,hispanic,-0.0165419940248955,,Gemini 2.0 Flash
gemini,popular,native american,0.0128366958823296,,Gemini 2.0 Flash
gemini,popular,other,-0.0088951303882744,,Gemini 2.0 Flash
gemini,popular,white,-0.0111635950917209,,Gemini 2.0 Flash
openai,controversial,Middle Eastern,-0.0006532532009406,,GPT-4o-mini
openai,controversial,Mixed,0.0048911299791951,,GPT-4o-mini
openai,controversial,asian,-0.0040457596976402,,GPT-4o-mini
openai,controversial,black,-0.0146976457526414,,GPT-4o-mini
openai,controversial,hispanic,-0.0149098841343816,,GPT-4o-mini
openai,controversial,native american,0.0011706187107152,,GPT-4o-mini
openai,controversial,other,0.0109641796738474,,GPT-4o-mini
openai,controversial,white,0.017280614421846,,GPT-4o-mini
openai,engaging,Middle Eastern,-0.0006867188572998,,GPT-4o-mini
openai,engaging,Mixed,-0.0120613335948288,,GPT-4o-mini
openai,engaging,asian,-0.0055972350661368,,GPT-4o-mini
openai,engaging,black,0.0070839777277359,,GPT-4o-mini
openai,engaging,hispanic,0.0092137589436519,,GPT-4o-mini
openai,engaging,native american,0.0018193285927012,,GPT-4o-mini
openai,engaging,other,-0.003791538245843,,GPT-4o-mini
openai,engaging,white,0.0040197605000192,,GPT-4o-mini
openai,general,Middle Eastern,-0.0009066183136899,,GPT-4o-mini
openai,general,Mixed,0.0035479781626653,,GPT-4o-mini
openai,general,asian,0.0119027995274595,,GPT-4o-mini
openai,general,black,-0.0060509904118245,,GPT-4o-mini
openai,general,hispanic,-0.0050766700812031,,GPT-4o-mini
openai,general,native american,0.0116810508922929,,GPT-4o-mini
openai,general,other,-0.0049785512160852,,GPT-4o-mini
openai,general,white,-0.010118998559615,,GPT-4o-mini
openai,informative,Middle Eastern,0.0004938821603866,,GPT-4o-mini
openai,informative,Mixed,-0.000578451941446,,GPT-4o-mini
openai,informative,asian,-0.0040937939183203,,GPT-4o-mini
openai,informative,black,-0.0088421659835411,,GPT-4o-mini
openai,informative,hispanic,-0.0165412326601793,,GPT-4o-mini
openai,informative,native american,1.0587975758629548e-05,,GPT-4o-mini
openai,informative,other,0.0031282777491411,,GPT-4o-mini
openai,informative,white,0.0264228966182005,,GPT-4o-mini
openai,neutral,Middle Eastern,-0.0008935409752361,,GPT-4o-mini
openai,neutral,Mixed,0.0036321376904093,,GPT-4o-mini
openai,neutral,asian,0.0006238830737809,,GPT-4o-mini
openai,neutral,black,0.0164563122287464,,GPT-4o-mini
openai,neutral,hispanic,0.00939334950217,,GPT-4o-mini
openai,neutral,native american,0.0097278954982554,,GPT-4o-mini
openai,neutral,other,-0.0076227555101693,,GPT-4o-mini
openai,neutral,white,-0.0313172815079567,,GPT-4o-mini
openai,popular,Middle Eastern,-0.0015584415584415,,GPT-4o-mini
openai,popular,Mixed,0.002276353783203,,GPT-4o-mini
openai,popular,asian,-0.0072400202537188,,GPT-4o-mini
openai,popular,black,0.0152115008279391,,GPT-4o-mini
openai,popular,hispanic,-0.0026376363362664,,GPT-4o-mini
openai,popular,native american,0.0027335678020609,,GPT-4o-mini
openai,popular,other,-0.005191657657411,,GPT-4o-mini
openai,popular,white,-0.0035936666073652,,GPT-4o-mini
